Ticker,Start,End,Window,Benchmark Total Log Return,ADF p-value,Hurst,Half-life,Volatility,CapSize,Total Log Return,Annualized Log Return,Sharpe Ratio,Max Drawdown,Annualized Volatility
JPM,2015-01-01,2024-12-31,34,1.6106611568991565,0.8745,0.5889,1497.4316,0.0172,Large,-0.5790227211290762,-0.05801738597396708,-0.35059325979457956,0.519383629532249,0.1654834608285418
JPM,2015-01-01,2024-12-31,55,1.6106611568991565,0.8745,0.5889,1497.4316,0.0172,Large,-0.4024913307669229,-0.04032915123390242,-0.22205414919895947,0.576807147767449,0.18161854385241724
JPM,2015-01-01,2024-12-31,89,1.6106611568991565,0.8745,0.5889,1497.4316,0.0172,Large,-0.3662994783514055,-0.0367027707930633,-0.1992909674968018,0.5113001686348025,0.18416675504198302
JPM,2015-01-01,2024-12-31,144,1.6106611568991565,0.8745,0.5889,1497.4316,0.0172,Large,-0.38414958387087594,-0.03849133007374184,-0.20579186057919044,0.5249137545464727,0.1870400994743427
GOOGL,2015-01-01,2024-12-31,1,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,0.0,0.0,,0.0,0.0
GOOGL,2015-01-01,2024-12-31,2,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,0.0,0.0,,0.0,0.0
GOOGL,2015-01-01,2024-12-31,3,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,0.0,0.0,,0.0,0.0
GOOGL,2015-01-01,2024-12-31,5,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,-0.49743528697696243,-0.04984242239292029,-0.48800685279182454,0.42098828722096293,0.10213467722385083
GOOGL,2015-01-01,2024-12-31,8,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,-0.6458172738996382,-0.06471012048616653,-0.47171255445298493,0.5302708098465776,0.13718125556612915
GOOGL,2015-01-01,2024-12-31,13,1.978852322973158,0.7939,0.6569,1240.7072,0.0179,Large,0.07768649783420578,0.0077840944151967625,0.05016075881756432,0.4152891111271444,0.15518294776017383
