Date,BJK,FDN,IGV,IHF,IHI,IPAY,ITA,ITB,KBE,PBI,PJP,PKB,RETL,SMH,SOXX,TAN,WCLD,XAR,XBI,XLE,XLP,XLU,XLY,XOP,XRT
2012-10-12,24.435026168823242,37.11000061035156,12.03813648223877,12.452923774719238,10.45881175994873,,28.21166229248047,18.0833797454834,17.86339569091797,7.228663921356201,28.88890838623047,15.131366729736328,3.1273019313812256,12.990099906921387,14.383644104003906,12.681930541992188,,26.50428581237793,29.76051139831543,46.02177047729492,25.689462661743164,24.002323150634766,39.82773971557617,180.01780700683594,25.964115142822266
2012-10-15,24.62421989440918,37.290000915527344,12.110100746154785,12.528145790100098,10.505790710449219,,28.384397506713867,18.672143936157227,17.931365966796875,7.266539573669434,29.231021881103516,15.381790161132812,3.1901485919952393,13.134909629821777,14.57724380493164,12.617676734924316,,26.724836349487305,29.812074661254883,46.256446838378906,25.86143684387207,24.100955963134766,40.22385787963867,179.88819885253906,26.105972290039062
2012-10-16,25.00260353088379,37.66999816894531,12.277379035949707,12.508444786071777,10.659245491027832,,28.75576400756836,18.72821807861328,17.750097274780273,7.553307056427002,29.48971176147461,15.54552936553955,3.2660768032073975,13.416006088256836,14.909529685974121,12.786343574523926,,26.724836349487305,30.09247398376465,46.9921760559082,25.925922393798828,24.19301986694336,40.5855598449707,183.35446166992188,26.302072525024414
2012-10-17,25.257286071777344,37.650001525878906,12.075091361999512,12.431431770324707,10.602871894836426,,28.842147827148438,19.279592514038086,18.01445770263672,7.62905740737915,29.656599044799805,15.824850082397461,3.293377637863159,13.326568603515625,14.880635261535645,12.938941955566406,,27.165916442871094,30.55335235595703,47.582035064697266,26.040576934814453,24.488937377929688,40.818058013916016,185.8488311767578,26.360488891601562
2012-10-18,25.177244186401367,37.060001373291016,12.003122329711914,12.435009002685547,10.49482250213623,,29.00191879272461,19.513235092163086,18.022010803222656,7.840071201324463,29.53977394104004,15.863375663757324,3.2475929260253906,13.292494773864746,14.736164093017578,12.77027702331543,,27.30862808227539,30.16659927368164,47.57569885253906,25.89725685119629,24.600738525390625,40.84389877319336,185.39532470703125,26.414716720581055
2012-10-19,24.92255973815918,36.33000183105469,11.783326148986816,12.246956825256348,10.299084663391113,,28.561443328857422,19.503881454467773,17.901161193847656,7.7210373878479,28.913930892944336,15.661108016967773,3.153463840484619,12.985843658447266,14.29407024383545,12.087593078613281,,27.12267303466797,29.022464752197266,46.827274322509766,25.58913230895996,24.403453826904297,40.11191940307617,181.8642578125,25.955772399902344
2012-10-22,25.00260353088379,36.45000076293945,11.75415325164795,12.370538711547852,10.3726806640625,,28.42758560180664,19.4384708404541,17.96158790588379,7.666929721832275,28.83048439025879,15.690003395080566,3.0763978958129883,13.049729347229004,14.331636428833008,12.175936698913574,,27.12267303466797,28.78074073791504,46.592620849609375,25.603469848632812,24.337682723999023,39.98274230957031,179.43467712402344,25.92656898498535
2012-10-23,24.835243225097656,36.54999923706055,11.800832748413086,12.221882820129395,10.252108573913574,,28.20733642578125,19.251564025878906,17.750097274780273,7.564127445220947,28.588497161865234,15.603318214416504,3.0758285522460938,13.13064956665039,14.366308212280273,12.103652000427246,,26.57347869873047,28.26830291748047,45.508018493652344,25.259506225585938,24.114105224609375,39.66413116455078,174.8022003173828,25.793054580688477
2012-10-24,24.820690155029297,36.150001525878906,11.75415325164795,12.223678588867188,10.281855583190918,,28.2462100982666,19.447813034057617,17.742549896240234,7.607412815093994,28.571809768676758,15.73816204071045,3.017531156539917,13.00287914276123,14.13515853881836,11.951054573059082,,26.88483238220215,28.132932662963867,45.15919876098633,25.259506225585938,23.936561584472656,39.50912857055664,172.0162353515625,25.692920684814453
2012-10-25,25.359155654907227,36.099998474121094,11.73081111907959,12.340087890625,10.336668014526367,,28.164159774780273,19.102033615112305,17.886051177978516,7.764324188232422,28.705322265625,15.651476860046387,3.017531156539917,13.134909629821777,14.343195915222168,11.951054573059082,,26.88483238220215,28.129709243774414,45.584144592285156,25.417156219482422,24.0549259185791,39.414405822753906,173.44166564941406,25.613643646240234
