AAPL,ACLS,ADBE,AKAM,AMSC,AMZN,AVGO,BAC,BBY,CHDN,CLF,CLW,CMTL,COST,CROX,CRVL,CVCO,CVGW,CVX,EXR,FE,FICO,FIZZ,GHC,GOOGL,HD,HES,ILMN,IMMR,INSM,JNJ,JPM,LII,LLY,MA,MGEE,MKC,MRK,MSFT,MTCH,NEOG,NVDA,PFE,PG,PRDO,PRTS,REG,ROK,STRL,TFX,TPC,TXT,UNH,V,WDC,WU,XOM
89638000,278200,2143900,1238200,210900,54650000,32340000,67447100,4843100,817800,13719900,88200,93900,2113000,485900,245700,64400,293600,9807000,697000,3685800,80800,118400,13700,24314000,4434000,3359600,870922,450800,364000,6417400,9924100,269200,2902900,2394900,89700,1105200,6552515,20866800,902200,256203,193400000,24776905,6327500,151200,189000,454100,686500,63800,369800,372100,1279400,2943200,5515700,9189161,2538700,12889100
83392400,38800,2078700,1237400,165500,44468000,25620000,58292900,3349000,307200,16587800,113700,155200,1528300,723600,345900,124200,161900,6318100,764500,2913600,108200,186000,12500,32314000,3742400,2690800,644556,357600,245300,5863800,9428000,384700,3194900,4365200,71100,1003200,8164025,21149400,1745200,236208,234616000,23703195,4712600,309000,191000,407900,700500,58700,356400,516500,1279000,6180800,8860900,6743331,3004400,9983000
106405600,49450,1609400,1424100,200600,43406000,29143000,74814900,6128700,306000,19277700,64700,354600,1812100,1171900,296700,59300,254800,4247500,2051600,2242500,134900,182200,16500,19180000,3450500,2304400,757225,262900,2702400,7375500,10817800,318000,2760500,2044700,76800,662200,9670630,20305700,1454800,269799,472168000,25440187,6144900,420000,86100,484400,505000,124300,405700,3041200,1201400,3682400,6670900,7712693,2438800,8974300
126851600,65150,1863800,1434100,208700,68514000,26657000,90725700,6608200,312000,18675300,74900,226400,3266500,899500,220800,46400,368400,8108400,1632300,2934900,108900,146200,13400,29050000,3926000,3635900,959432,222600,555500,6067400,16678400,291300,4124200,4080700,93000,835800,9989222,25833200,964400,219945,400024000,21645366,6840800,228700,106100,417700,779400,59200,381400,2660800,1064300,2805800,7859900,7774874,2135300,10353800
152082000,55200,2291500,1245500,95400,67044000,21568000,71925000,5908000,484200,10988100,65700,534500,2576600,688100,186600,52000,113400,6360100,1056400,2504700,242000,188000,15100,23354000,4830900,2336600,939386,255400,608900,7940900,14314900,562700,3767000,3082200,77300,811800,6502630,83217800,884700,179955,475588000,31296000,6167400,174200,225500,530300,715600,135800,298700,811300,1129500,2804300,10424600,6073893,1933900,11370000
127727600,60225,1889800,1185000,90200,50138000,25669000,85377800,6143200,325200,13250200,101600,472000,3274700,499700,239100,62700,115600,6924000,1194200,2264300,91600,127200,10700,26584000,7303500,2144800,1162976,278600,558000,6378400,19509300,413300,3691900,5338200,103000,1023600,9006722,42577100,2554400,397234,298344000,33410430,6868600,227600,102100,435300,441500,55500,486100,714200,1405900,2970700,7891700,7230327,2941300,10161000
117780800,96600,2270400,1471600,245300,54188000,30884000,100659100,7017800,323400,13285300,92600,359000,2228500,500200,225000,56000,107100,5627000,1250200,2157800,155400,188200,16500,23234000,5140000,3637200,926536,173100,450100,6371400,16982100,269900,3408900,4025900,92200,1850600,8015942,33757600,1697500,203149,301036000,21372696,7082200,221300,97600,367200,677100,58800,253200,494900,1456000,2369400,7424000,4634469,2092900,10655800
125307200,85550,1952000,1281200,95400,61960000,22804000,90152000,6010400,414000,14982700,107000,370600,1937400,496200,195300,96000,133700,8043000,843100,1999800,205900,126400,9200,45002000,4431800,4120500,957993,246400,448500,6664300,16791200,307300,4788700,4976200,104300,1769200,23110706,31188600,1773700,213547,246456000,23540563,6630100,219200,42200,756200,842300,75900,246200,440000,1233100,3176100,9650800,4349363,4321600,12824800
244032800,124225,4541500,2330300,86000,117956000,43333000,89022300,7643100,606000,17123500,170800,6467600,2858200,1054400,438000,202200,166000,8762200,1065600,3059100,265400,292800,43400,82262000,7541900,2947300,1829943,366000,994500,10702200,15751500,531400,6604900,6941700,212700,1159800,18323651,45710500,1612800,553462,471000000,35423464,11741700,440300,78400,893100,1094000,59900,724800,419900,1486400,4430900,14602200,6628627,6896100,17483200
137647600,58925,4310600,1806900,70400,73544000,20265000,89874000,4227100,481800,8733900,132200,1645900,2090800,698200,179100,106000,116200,6627000,619800,4193500,104700,166400,32300,45654000,3880300,2825300,1056167,191400,398100,5588200,12213200,288600,3640100,4949500,103700,978200,9116238,35607900,938600,274865,293768000,23814919,6164300,206700,235000,705400,715800,46300,239200,299200,1006400,3731700,9957500,6177219,5283700,9388500
142185600,69925,6505100,1132200,154200,42750000,16126000,73810800,4067200,426600,7140900,77300,777100,1909700,752900,133200,149000,170400,4938700,571300,4035400,107900,243600,15500,30318000,3600900,2241900,1035916,714100,428100,5493500,11611600,384000,5999200,4203000,126400,915200,6710344,34097800,587300,271932,212508000,26725962,6594700,214200,602700,937300,676700,21200,170500,423200,1113300,2021400,9201000,7663081,2229600,8557500
116876400,77950,10280500,1495900,111100,45210000,16039000,77980500,3588000,4724400,9828400,242600,697100,2094800,1306300,170100,83400,114200,4866400,852300,4095600,183700,218400,15000,29058000,3723700,1880500,1259917,676500,501300,5833800,12643500,215000,4410800,2876700,96700,1054000,13076420,28816800,434300,234341,202620000,26515583,4940100,161600,164900,678600,833900,58100,198000,367200,868600,2375200,9626700,5669849,2015400,8785400
128960800,90950,3803200,2517300,143800,56500000,24435000,82494600,3339500,12910200,11382500,88200,893500,2912400,613100,166800,68600,101100,5593600,772800,4121800,167800,233200,26700,42500000,4784500,2501400,1380912,783900,511000,6775900,16583600,431300,2989700,2992400,91800,1989400,7302883,29028800,1371200,410564,297880000,25111339,7361300,215300,163500,505400,981400,29600,196800,440300,1653600,2646800,13566200,9399121,2060600,9464500
301245600,253050,4329100,3494500,1291000,152650000,64177000,231499200,4192800,2000400,17611700,236200,1548200,3996100,1246400,703500,196500,219400,11481400,1952700,4732300,285100,537000,79200,95436000,8979800,4830300,5245267,1081800,593000,13939500,44108700,803100,10471300,8356800,665400,2583000,18087013,133503000,1743900,534800,1017684000,46376211,12401100,613100,201300,1689800,2047200,161700,574200,587900,2773800,4475100,18375000,9897098,5849800,20010500
181958400,147900,3925700,2436900,200800,111360000,37864000,250847700,3964200,1455600,10937100,169000,1272700,2790800,1162000,249900,102100,111700,8248700,1819800,3152200,245100,562600,59100,58146000,5656900,6076000,2202593,699700,462600,10877400,37300700,811500,7657800,7444800,97100,1946800,13721778,50216300,1223600,373240,449088000,31359662,9601800,484400,181800,1743200,1410600,113000,406800,654700,2707400,3996200,16318400,14296470,3935300,14169400
161779600,143275,3319200,1965700,193300,80740000,37233000,150136300,3910300,978000,7481300,132600,520600,2156300,511900,215700,84800,91200,7171100,895300,4651000,154100,404000,20000,38246000,5385000,4226900,1201115,476800,528700,10089600,29088700,381600,8012300,4820400,102200,1718400,13372585,38140700,619500,323386,381920000,25068547,9257100,230500,135700,1052500,1318700,48600,347100,413400,2893200,4160200,14815200,13516297,4283500,13254300
146124000,71200,2965500,1780200,149500,61402000,47860000,118484000,4960900,1686600,11055500,136100,593000,1942500,544500,309600,112000,142000,8887500,943500,3770500,107600,359200,38100,43124000,5782100,3837600,893538,398800,364100,8341500,21483000,476200,7123700,3987900,66700,2298600,10284862,31304000,411300,382304,318932000,26206761,7927500,341300,131700,605600,795100,125800,429100,417600,3436300,3704500,12178100,9781601,3739200,13920600
143345600,138750,3544700,1957600,117600,57102000,42626000,125773900,3588700,1192200,15594400,156900,537100,3091100,852900,371700,82900,215400,7649700,1577300,4170000,239500,834600,38100,42250000,6642000,11904700,1147865,281300,419500,11559900,21343600,411000,4017200,12706800,99900,4748800,9723030,28527800,623200,486012,430940000,28451465,10969300,493300,158300,933300,1007200,51300,378900,375800,2444800,4730800,24877300,8257505,3508800,14073700
104106000,177500,3001900,1242400,88100,58408000,19779000,88888100,4114900,472200,14474500,82800,392000,2317200,379400,256500,69100,170200,6117800,946700,3250200,267900,377600,15400,30984000,5645200,3315600,936816,181600,434300,7051400,14217800,308000,2909600,8342100,69100,2441600,8245978,21400400,973600,347380,218488000,20371290,9531100,554600,212700,459800,942500,35600,247700,463500,1946800,2882500,13821400,6305153,3090500,9946300
110820800,121800,2314600,1327200,96000,48628000,26321000,98246500,4923700,398400,8950300,84300,385000,2807400,660300,249300,108600,118200,7766600,1302500,2236700,132200,437000,35900,28440000,4096600,4089100,2130324,162300,540400,9334100,23357700,224000,3286600,7077000,100800,2037600,7749017,24806400,615600,307656,371084000,21972843,11403100,345200,165000,335700,1418500,44600,351200,485900,1892400,3749300,11081000,7578409,2489500,10744100
123796400,118200,1490300,1443500,80700,78764000,20603000,94983300,4961300,495000,7026900,146200,318700,2133200,728400,238800,43600,83500,6166900,916100,3982600,126000,361800,22300,28902000,4933200,3065100,1129258,253400,385000,9332400,20429800,401200,4669800,9412800,71800,2526000,15015430,28167500,599100,351112,273104000,27226928,8356500,323200,138400,561700,1057400,41100,355900,247500,1998400,4083300,11263800,5647358,2025100,13144400
100558400,109600,1576200,989600,128400,58916000,19248000,101100300,3290300,1618800,13441800,95000,455300,6497900,749800,195300,110300,82600,7707400,780300,3462400,189700,301000,30800,21174000,3973600,4218100,1042803,327200,322900,6058700,13771400,249600,3587300,4707200,62000,1903000,9800791,19585200,1954100,219945,395400000,19081089,7905700,301600,64400,654100,530700,78300,209600,277000,1768300,3515500,8806700,10361471,2950300,12240700
115648400,128200,2023900,1919200,64800,68584000,26741000,92698900,3696500,819600,11494800,107700,342900,3932000,611200,150600,90700,103000,9043600,1312300,3732600,191700,607800,19100,29946000,4806200,3259200,1005590,261700,457400,6129900,16998800,308500,3134900,5621800,91000,1736600,9934411,28391000,1179900,338849,481932000,18752873,6827300,338400,150000,789500,691300,22400,216000,259400,1971300,3605500,10975000,9614506,3248900,9807600
95179600,91700,1732000,1498000,203000,63906000,25201000,67267300,2787300,1629600,17236800,88100,475200,2634300,628800,156900,95900,178300,7206100,609600,3575900,150200,493000,28300,28822000,4577000,2337000,1101810,157300,523700,6711600,13151400,320200,3461400,5274700,100200,1209200,7688862,22269200,467700,376972,448776000,17406915,6156800,583500,297300,701300,890200,60500,176500,314700,4190400,4084000,8185900,7337623,3184400,8335700
96670000,174600,2051400,2017300,110300,112474000,20306000,89070600,3937200,603600,23918800,99400,395200,1642100,726200,164400,46800,82600,8377200,988400,5632300,243300,755800,22100,26468000,3615800,4561700,1618278,120300,410500,6415900,16588100,347900,4430000,6122200,143900,1572600,8804562,27317600,2049700,553995,436760000,17066368,6649800,382500,169900,3065400,987900,80300,299600,432600,1393000,4310100,10245500,10648562,2910000,9870800
103568800,302300,2125700,1789600,75100,82846000,15734000,74595600,5332200,425400,15659500,91500,549600,1479800,788300,157800,71000,106600,5959900,760800,3989300,233000,332400,16400,20436000,4235500,4019900,983899,127500,662600,5230800,18526900,345700,2917200,3996900,75500,1299400,7119274,25356800,1215600,819262,324604000,14611497,7572100,312800,110300,1089200,725900,11400,355400,234800,819300,3164700,6559200,5299012,2562200,9458200
155676000,94300,1402200,1611000,51900,47810000,23550000,97852100,4721300,592200,10434600,70200,513600,2150100,655400,182700,53300,60700,4750900,1130500,3796200,117100,303000,12200,21408000,3122300,2839500,673751,315600,486200,5322700,28985900,407000,3823800,4240100,74200,1301200,7698084,24545500,525300,406832,316892000,29155116,11342600,283500,86600,708800,848000,67100,195600,436500,1423400,3000700,6607400,4791774,1925700,9293500
120548000,95600,1530100,1138000,59600,62428000,19259000,78652500,4086200,879000,6710100,123600,330000,1962300,388000,115800,65900,68500,6164300,1057100,2758800,124500,611600,17300,32342000,5323000,3409300,809756,187100,366500,7192800,17607100,377800,4529100,3262400,57500,1376200,8554510,32024400,1303500,425760,428616000,26445387,8491300,360100,115000,549300,544200,84900,257000,327200,1470400,3748700,8153400,4149325,2529600,10334500
145975600,115700,1544200,937900,63700,59098000,14626000,187187100,3220600,892800,7523900,88900,179400,1993800,366300,172200,149100,93300,4931500,1049100,1852100,161700,511800,17800,38698000,3730900,2802700,731730,700600,575400,6599200,10824400,731800,3087600,3407300,39500,592600,9190122,31433900,952000,519603,252992000,17827567,4781300,342400,53800,506900,358000,59200,178600,193900,1479500,4166300,4864200,3907481,2116800,9865900
95119600,71200,1797000,1000100,73000,44336000,14797000,96940100,2901100,273000,10330800,181900,189600,1487800,589600,84000,121300,54500,4630800,732500,2521600,89000,445200,11600,30436000,3831500,2305200,705619,507500,283600,11325700,9737400,300000,3303700,3423800,68300,1003800,9307602,53336500,1326000,1287945,382652000,17614975,6078200,229400,55100,507800,275100,38700,207500,303600,932400,5326200,9395500,5050023,1832700,5901800
105104000,101300,1553800,1164600,91900,44280000,18064000,79277900,2580500,409200,10489300,76900,313000,1336900,717600,102600,75500,106300,6802000,856500,2975900,127400,291200,7600,22502000,3092000,3171000,963544,374100,313200,7334600,10411100,374000,2811100,3794100,50800,1012600,6786848,89893300,1423200,408964,296460000,12937112,6289000,150900,56500,398000,309400,9000,327300,373700,1136500,5489800,7922100,5524583,2322700,7383800
130808000,59400,2579500,1486500,70800,46342000,19530000,65376300,4654200,732600,6056900,106600,330100,1384600,746000,104100,53700,38200,5701000,777600,3912200,81700,284600,9300,19062000,4938100,1917600,810578,552200,303200,5492600,9808700,260600,2685900,4305900,73400,1161400,6337361,32776700,880300,275664,361308000,13772091,5407000,158200,35600,496000,758900,26300,124900,257700,1723600,3475100,9018000,4157263,2587800,6854600
113254800,49000,2101500,1047900,37100,45554000,19664000,46604800,3515000,255600,6250000,351500,330300,1335100,1536200,92100,49400,45600,5255400,544000,5034000,158200,866200,6700,20920000,2627200,2773400,556765,180600,215400,5839200,8195700,243100,4315900,4348200,44700,1012400,6570436,32157200,1083500,223944,315768000,14209501,6165600,197400,50700,618300,572000,40500,308200,126600,2582900,2697500,12532400,4396726,1959000,7139700
161531600,51100,1815100,1676800,29700,53586000,9627000,46420800,3277400,261600,5194300,391300,287900,1732200,708000,159000,35600,77400,7784000,1190600,3608400,88900,975000,13400,21466000,3352600,4099400,953984,153200,326100,4880600,8168300,265200,4180100,3773500,30100,989800,8422986,25610600,595200,352978,312528000,12833293,5605300,126300,77000,769400,904900,25100,273400,137900,1762900,2725600,7979900,3894383,2673800,10845900
224959200,100900,2196500,3896200,33000,50594000,28631000,60205600,4998300,337800,19038900,252200,251200,1593900,830600,122700,56900,53000,6101100,605000,6262000,86400,609200,15500,23792000,2575600,3789100,1702882,162300,289700,5589900,8067800,537100,5134900,4469600,62800,868800,7494038,28079000,1882600,342314,514508000,12773953,5379300,309100,36100,700800,969200,20800,305500,229200,1229400,2668100,9673200,6722957,3670800,12143500
369379200,78400,2312900,19372300,65700,58262000,30493000,100986000,4917600,270000,18560500,156200,341400,1440000,935100,90000,55500,86700,5412200,677100,3823800,103100,529000,14000,32172000,3030800,9367200,3659372,130000,302800,4812600,11806800,657300,4057200,5696800,104300,1286600,8267462,32327500,3839200,303391,446676000,15877456,7744700,458700,51400,820400,1253100,43100,366700,677100,1656800,2684100,10194400,4796801,2816900,10037900
159479200,164000,1666000,4725000,53600,152352000,19512000,72049500,4539700,239400,19555600,122100,219300,1866500,349700,143100,33100,82100,8226200,3496100,5190800,257700,310600,8100,73464000,3230000,5308100,1543748,225900,174300,4320400,10013400,505300,4862000,5209400,62900,749600,7639606,37550400,2738100,150629,221916000,17134878,5911600,148100,129200,649800,821500,59200,454300,378400,983600,2517000,8709700,6684061,2191700,12439200
